"Van";"Naar";"Persoonskenmerken";"Perioden";"Waarde eenheid";"Waarde"
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Opleidingsniveau:Onbekend";"2010 3e kwartaal";"x 1 000";"2"
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Opleidingsniveau:Onbekend";"2010 4e kwartaal";"x 1 000";"3"
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Opleidingsniveau:Onbekend";"2011 1e kwartaal";"x 1 000";"3"
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Opleidingsniveau:Onbekend";"2011 2e kwartaal";"x 1 000";"2"
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2003 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2003 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2003 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2003 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2004 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2004 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2004 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2004 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2005 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2005 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2005 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2005 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2006 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2006 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2006 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2006 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2007 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2007 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2007 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2007 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2008 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2008 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2008 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2008 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2009 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2009 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2009 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2009 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2010 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2010 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2010 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2010 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2011 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Vast dienstverband";"2011 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2003 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2003 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2003 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2003 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2004 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2004 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2004 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2004 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2005 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2005 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2005 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2005 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2006 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2006 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2006 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2006 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2007 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2007 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2007 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2007 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2008 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2008 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2008 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2008 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2009 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2009 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2009 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2009 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2010 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2010 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2010 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2010 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2011 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Flexibel dienstverband";"2011 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2003 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2003 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2003 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2003 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2004 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2004 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2004 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2004 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2005 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2005 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2005 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2005 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2006 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2006 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2006 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2006 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2007 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2007 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2007 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2007 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2008 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2008 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2008 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2008 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2009 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2009 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2009 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2009 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2010 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2010 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2010 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2010 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2011 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Arbeidsrelatie: Zelfstandige";"2011 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2003 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2003 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2003 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2003 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2004 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2004 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2004 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2004 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2005 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2005 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2005 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2005 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2006 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2006 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2006 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2006 4e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2007 1e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2007 2e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2007 3e kwartaal";"x 1 000";"."
"Begin periode, werkloze beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Beroepsniveau: Elementair";"2007 4e kwartaal";"x 1 000";"."
