"Onderwerpen_1";"Onderwerpen_2";"Onderwerpen_3";"Politieregio";"Perioden";"Cijfersoort";"Waarde eenheid";"Waarde"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Utrecht (PO)";"2008";"Waarde";"% 'komt vaak voor'";"12.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Utrecht (PO)";"2009";"Waarde";"% 'komt vaak voor'";"10.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Utrecht (PO)";"2010";"Waarde";"% 'komt vaak voor'";"10.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Utrecht (PO)";"2011";"Waarde";"% 'komt vaak voor'";"8.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Noord-Holland-Noord (PO)";"2008";"Waarde";"% 'komt vaak voor'";"11.5"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Noord-Holland-Noord (PO)";"2009";"Waarde";"% 'komt vaak voor'";"9.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Noord-Holland-Noord (PO)";"2010";"Waarde";"% 'komt vaak voor'";"8.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Noord-Holland-Noord (PO)";"2011";"Waarde";"% 'komt vaak voor'";"7.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Zaanstreek-Waterland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"9.3"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Zaanstreek-Waterland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"8.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Zaanstreek-Waterland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"7.5"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Zaanstreek-Waterland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"6.5"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Kennemerland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"8.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Kennemerland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"8.5"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Kennemerland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"11.3"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Kennemerland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"8.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Amsterdam-Amstelland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"20.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Amsterdam-Amstelland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"19.0"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Amsterdam-Amstelland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"18.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Amsterdam-Amstelland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"18.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Gooi en Vechtstreek (PO)";"2008";"Waarde";"% 'komt vaak voor'";"7.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Gooi en Vechtstreek (PO)";"2009";"Waarde";"% 'komt vaak voor'";"7.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Gooi en Vechtstreek (PO)";"2010";"Waarde";"% 'komt vaak voor'";"8.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Gooi en Vechtstreek (PO)";"2011";"Waarde";"% 'komt vaak voor'";"8.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Haaglanden (PO)";"2008";"Waarde";"% 'komt vaak voor'";"15.0"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Haaglanden (PO)";"2009";"Waarde";"% 'komt vaak voor'";"13.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Haaglanden (PO)";"2010";"Waarde";"% 'komt vaak voor'";"13.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Haaglanden (PO)";"2011";"Waarde";"% 'komt vaak voor'";"13.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Hollands Midden (PO)";"2008";"Waarde";"% 'komt vaak voor'";"9.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Hollands Midden (PO)";"2009";"Waarde";"% 'komt vaak voor'";"9.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Hollands Midden (PO)";"2010";"Waarde";"% 'komt vaak voor'";"8.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Hollands Midden (PO)";"2011";"Waarde";"% 'komt vaak voor'";"7.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Rotterdam-Rijnmond (PO)";"2008";"Waarde";"% 'komt vaak voor'";"15.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Rotterdam-Rijnmond (PO)";"2009";"Waarde";"% 'komt vaak voor'";"14.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Rotterdam-Rijnmond (PO)";"2010";"Waarde";"% 'komt vaak voor'";"13.5"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Rotterdam-Rijnmond (PO)";"2011";"Waarde";"% 'komt vaak voor'";"14.5"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Zuid-Holland-Zuid (PO)";"2008";"Waarde";"% 'komt vaak voor'";"5.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Zuid-Holland-Zuid (PO)";"2009";"Waarde";"% 'komt vaak voor'";"7.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Zuid-Holland-Zuid (PO)";"2010";"Waarde";"% 'komt vaak voor'";"7.0"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Zuid-Holland-Zuid (PO)";"2011";"Waarde";"% 'komt vaak voor'";"5.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Zeeland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"5.3"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Zeeland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"5.0"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Zeeland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"4.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Zeeland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"4.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Midden- en West-Brabant (PO)";"2008";"Waarde";"% 'komt vaak voor'";"9.8"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Midden- en West-Brabant (PO)";"2009";"Waarde";"% 'komt vaak voor'";"8.0"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Midden- en West-Brabant (PO)";"2010";"Waarde";"% 'komt vaak voor'";"8.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Midden- en West-Brabant (PO)";"2011";"Waarde";"% 'komt vaak voor'";"9.1"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Brabant-Noord (PO)";"2008";"Waarde";"% 'komt vaak voor'";"8.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Brabant-Noord (PO)";"2009";"Waarde";"% 'komt vaak voor'";"6.8"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Brabant-Noord (PO)";"2010";"Waarde";"% 'komt vaak voor'";"7.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Brabant-Noord (PO)";"2011";"Waarde";"% 'komt vaak voor'";"6.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Brabant-Zuidoost (PO)";"2008";"Waarde";"% 'komt vaak voor'";"7.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Brabant-Zuidoost (PO)";"2009";"Waarde";"% 'komt vaak voor'";"9.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Brabant-Zuidoost (PO)";"2010";"Waarde";"% 'komt vaak voor'";"8.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Brabant-Zuidoost (PO)";"2011";"Waarde";"% 'komt vaak voor'";"8.1"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Limburg-Noord (PO)";"2008";"Waarde";"% 'komt vaak voor'";"7.0"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Limburg-Noord (PO)";"2009";"Waarde";"% 'komt vaak voor'";"9.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Limburg-Noord (PO)";"2010";"Waarde";"% 'komt vaak voor'";"10.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Limburg-Noord (PO)";"2011";"Waarde";"% 'komt vaak voor'";"7.3"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Limburg-Zuid (PO)";"2008";"Waarde";"% 'komt vaak voor'";"9.1"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Limburg-Zuid (PO)";"2009";"Waarde";"% 'komt vaak voor'";"10.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Limburg-Zuid (PO)";"2010";"Waarde";"% 'komt vaak voor'";"10.8"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Limburg-Zuid (PO)";"2011";"Waarde";"% 'komt vaak voor'";"10.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Flevoland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"8.1"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Flevoland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"7.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Flevoland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"6.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Fietsendiefstal";"Flevoland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"6.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Nederland";"2008";"Waarde";"% 'komt vaak voor'";"6.3"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Nederland";"2009";"Waarde";"% 'komt vaak voor'";"6.3"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Nederland";"2010";"Waarde";"% 'komt vaak voor'";"6.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Nederland";"2011";"Waarde";"% 'komt vaak voor'";"5.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Groningen (PO)";"2008";"Waarde";"% 'komt vaak voor'";"2.8"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Groningen (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Groningen (PO)";"2010";"Waarde";"% 'komt vaak voor'";"3.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Groningen (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Friesland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"0.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Friesland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Friesland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"2.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Friesland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Drenthe (PO)";"2008";"Waarde";"% 'komt vaak voor'";"2.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Drenthe (PO)";"2009";"Waarde";"% 'komt vaak voor'";"4.1"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Drenthe (PO)";"2010";"Waarde";"% 'komt vaak voor'";"2.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Drenthe (PO)";"2011";"Waarde";"% 'komt vaak voor'";"3.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"IJsselland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"3.0"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"IJsselland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"3.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"IJsselland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"4.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"IJsselland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"3.0"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Twente (PO)";"2008";"Waarde";"% 'komt vaak voor'";"3.3"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Twente (PO)";"2009";"Waarde";"% 'komt vaak voor'";"2.8"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Twente (PO)";"2010";"Waarde";"% 'komt vaak voor'";"3.5"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Twente (PO)";"2011";"Waarde";"% 'komt vaak voor'";"2.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Noord- en Oost-Gelderland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"5.1"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Noord- en Oost-Gelderland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"2.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Noord- en Oost-Gelderland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"3.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Noord- en Oost-Gelderland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"3.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Gelderland-Midden (PO)";"2008";"Waarde";"% 'komt vaak voor'";"5.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Gelderland-Midden (PO)";"2009";"Waarde";"% 'komt vaak voor'";"5.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Gelderland-Midden (PO)";"2010";"Waarde";"% 'komt vaak voor'";"6.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Gelderland-Midden (PO)";"2011";"Waarde";"% 'komt vaak voor'";"6.1"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Gelderland-Zuid (PO)";"2008";"Waarde";"% 'komt vaak voor'";"5.0"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Gelderland-Zuid (PO)";"2009";"Waarde";"% 'komt vaak voor'";"6.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Gelderland-Zuid (PO)";"2010";"Waarde";"% 'komt vaak voor'";"6.8"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Gelderland-Zuid (PO)";"2011";"Waarde";"% 'komt vaak voor'";"6.5"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Utrecht (PO)";"2008";"Waarde";"% 'komt vaak voor'";"10.8"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Utrecht (PO)";"2009";"Waarde";"% 'komt vaak voor'";"10.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Utrecht (PO)";"2010";"Waarde";"% 'komt vaak voor'";"10.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Utrecht (PO)";"2011";"Waarde";"% 'komt vaak voor'";"8.5"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Noord-Holland-Noord (PO)";"2008";"Waarde";"% 'komt vaak voor'";"3.8"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Noord-Holland-Noord (PO)";"2009";"Waarde";"% 'komt vaak voor'";"4.0"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Noord-Holland-Noord (PO)";"2010";"Waarde";"% 'komt vaak voor'";"4.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Noord-Holland-Noord (PO)";"2011";"Waarde";"% 'komt vaak voor'";"3.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Zaanstreek-Waterland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"2.8"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Zaanstreek-Waterland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"4.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Zaanstreek-Waterland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"4.3"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Zaanstreek-Waterland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"5.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Kennemerland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"3.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Kennemerland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"3.5"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Kennemerland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"6.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Kennemerland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"4.5"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Amsterdam-Amstelland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"15.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Amsterdam-Amstelland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"14.3"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Amsterdam-Amstelland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"13.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Amsterdam-Amstelland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"13.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Gooi en Vechtstreek (PO)";"2008";"Waarde";"% 'komt vaak voor'";"5.5"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Gooi en Vechtstreek (PO)";"2009";"Waarde";"% 'komt vaak voor'";"5.8"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Gooi en Vechtstreek (PO)";"2010";"Waarde";"% 'komt vaak voor'";"6.8"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Gooi en Vechtstreek (PO)";"2011";"Waarde";"% 'komt vaak voor'";"6.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Haaglanden (PO)";"2008";"Waarde";"% 'komt vaak voor'";"9.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Haaglanden (PO)";"2009";"Waarde";"% 'komt vaak voor'";"10.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Haaglanden (PO)";"2010";"Waarde";"% 'komt vaak voor'";"11.0"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Haaglanden (PO)";"2011";"Waarde";"% 'komt vaak voor'";"10.8"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Hollands Midden (PO)";"2008";"Waarde";"% 'komt vaak voor'";"5.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Hollands Midden (PO)";"2009";"Waarde";"% 'komt vaak voor'";"6.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Hollands Midden (PO)";"2010";"Waarde";"% 'komt vaak voor'";"5.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Hollands Midden (PO)";"2011";"Waarde";"% 'komt vaak voor'";"5.0"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Rotterdam-Rijnmond (PO)";"2008";"Waarde";"% 'komt vaak voor'";"10.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Rotterdam-Rijnmond (PO)";"2009";"Waarde";"% 'komt vaak voor'";"10.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Rotterdam-Rijnmond (PO)";"2010";"Waarde";"% 'komt vaak voor'";"11.8"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Rotterdam-Rijnmond (PO)";"2011";"Waarde";"% 'komt vaak voor'";"10.0"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Zuid-Holland-Zuid (PO)";"2008";"Waarde";"% 'komt vaak voor'";"4.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Zuid-Holland-Zuid (PO)";"2009";"Waarde";"% 'komt vaak voor'";"5.1"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Zuid-Holland-Zuid (PO)";"2010";"Waarde";"% 'komt vaak voor'";"5.5"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Zuid-Holland-Zuid (PO)";"2011";"Waarde";"% 'komt vaak voor'";"4.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Zeeland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"2.3"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Zeeland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Zeeland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.8"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Zeeland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Midden- en West-Brabant (PO)";"2008";"Waarde";"% 'komt vaak voor'";"5.2"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Midden- en West-Brabant (PO)";"2009";"Waarde";"% 'komt vaak voor'";"5.0"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Midden- en West-Brabant (PO)";"2010";"Waarde";"% 'komt vaak voor'";"7.1"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Midden- en West-Brabant (PO)";"2011";"Waarde";"% 'komt vaak voor'";"5.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Brabant-Noord (PO)";"2008";"Waarde";"% 'komt vaak voor'";"6.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Diefstal uit auto's";"Brabant-Noord (PO)";"2009";"Waarde";"% 'komt vaak voor'";"6.3"
